Tuition fees up to date,Course,Age at enrollment,Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Target
0,9119,27,5,0,0,5,7,0,0,2
1,9670,19,5,5,10.8,5,5,4,12.25,3
1,9085,23,10,5,12.5,6,8,2,13.5,1
1,9991,27,5,5,15.2,5,6,5,14.16666667,3
1,9500,20,7,7,13.31428571,8,8,8,12.575,3
1,9070,19,12,11,13.09090909,11,12,11,12.08333333,3
0,9130,19,0,0,0,6,0,0,0,1
1,9070,20,8,5,12.2,6,6,6,11.5,3
1,9147,33,10,6,12.83333333,5,8,4,12,2
1,9991,22,17,15,11.2,14,15,14,12.42857143,3
1,9147,18,8,3,12.33333333,5,7,4,12,3
1,9500,27,8,7,15.94285714,8,8,7,15.94285714,3
1,9991,27,0,0,0,5,0,0,0,1
1,9238,19,10,4,10.25,6,8,6,10.71428571,3
1,9853,20,10,5,13.2,6,12,5,12.83333333,2
1,8014,23,6,6,14.16666667,6,6,6,12.5,3
1,9500,22,23,20,14.575,23,23,20,14.575,3
1,9254,18,9,1,10,6,6,0,0,1
1,9238,18,7,6,12.28571429,6,8,6,11.42857143,3
1,8014,31,6,6,14,6,6,6,12.33333333,3
1,9773,19,8,4,11.25,6,0,0,0,1
1,9238,19,11,5,11.6,6,11,6,11.66666667,2
1,8014,24,12,1,12,6,12,0,0,1
1,9500,19,10,7,13.47,8,8,8,13.32625,3
1,9147,19,6,5,12.4,5,5,5,12.8,3
0,9670,26,9,3,11.75,6,11,4,11.5,1
0,171,27,0,0,0,0,0,0,0,1
1,9238,19,7,6,12,6,7,6,12.42857143,3
1,9085,29,8,5,15.33333333,5,6,5,15.4,1
1,9500,18,8,8,12.32,8,8,8,12.32,3
1,9500,19,7,7,13.79857143,8,8,8,14.75625,3
1,9773,18,6,6,13.16666667,6,6,6,12.5,2
1,9147,18,6,5,16.33333333,5,5,5,15.4,3
1,171,19,0,0,0,0,0,0,0,1
1,9500,19,7,7,14.75714286,8,9,8,15.36666667,3
1,9254,19,7,6,11.66666667,6,6,6,12.33333333,1
1,9670,19,7,5,12.6,6,10,5,12.375,2
1,9773,19,6,6,11.66666667,6,6,6,11.5,3
1,9238,19,6,6,15,6,6,6,13.33333333,3
0,9500,18,0,0,0,8,0,0,0,1
1,9773,20,7,6,13.57142857,6,6,6,13.33333333,3
1,9254,20,8,5,10.8,6,9,4,11.5,3
1,9085,21,8,3,11.33333333,5,8,3,13.33333333,2
1,9991,31,16,5,11.4,10,10,6,12.83333333,1
1,9556,20,14,7,10.64285714,8,8,8,11.55,3
1,9670,19,8,3,10.5,5,6,4,11.75,2
1,9500,18,7,6,14.65,7,7,6,14.65,3
1,9500,19,7,7,13.71428571,8,11,8,14.86363636,3
1,9238,30,19,15,12.26666667,13,14,13,12.07142857,3
1,9238,21,11,6,10.375,6,12,3,11.66666667,2
1,9147,19,8,5,11,5,6,5,15.4,3
1,9147,22,5,5,13.8,5,5,5,13,3
1,9773,18,6,6,12.66666667,6,6,6,12.83333333,3
1,9238,18,8,6,11.75,6,10,5,12,3
1,9500,19,8,7,12.78571429,8,8,7,12.78571429,3
1,9130,18,11,6,14.44444444,6,6,6,13.33333333,3
1,9500,21,8,6,13.25,8,8,8,13.8375,2
1,9500,18,9,7,12.50625,8,15,5,13.2,2
1,171,20,0,0,0,0,0,0,0,3
1,9085,18,8,4,12.75,5,10,4,11.75,3
1,9085,25,7,6,16.85714286,6,6,6,16.5,3
1,9773,19,6,6,13.16666667,6,6,6,15,3
1,9853,19,9,5,12.2,6,10,4,11.5,2
1,9085,26,7,6,16.5,6,8,6,14.28571429,3
1,9147,21,10,4,11.75,5,6,5,11.6,3
1,9147,19,14,1,11,5,6,0,0,1
1,9500,19,8,7,15.11428571,8,8,7,15.11428571,3
1,9238,18,8,6,15.5,6,7,6,14.28571429,3
1,9991,32,12,7,11.14285714,10,10,8,12,3
1,9238,18,6,6,11.33333333,6,8,6,11.33333333,3
1,9500,20,9,5,12.04,7,9,6,11.77142857,2
1,9147,20,7,5,11.16666667,5,9,4,10.75,2
1,9670,39,6,5,10.6,5,7,4,10.75,3
1,9130,20,10,4,12.5,5,12,2,13,2
0,171,18,0,0,0,0,0,0,0,1
1,9773,18,6,6,15.66666667,6,6,6,13.83333333,3
1,171,21,12,12,15.33333333,11,15,11,15,3
1,9500,18,9,6,12.18333333,7,9,6,11.78333333,2
1,9147,18,8,2,10,5,9,3,11.33333333,2
1,9003,21,23,9,12,12,21,8,11.25,3
1,9147,22,8,3,10.33333333,5,11,2,10,1
1,9254,21,11,6,11.16666667,6,14,3,14.66666667,2
1,9070,20,8,3,11,6,8,2,11.33333333,2
1,171,21,0,0,0,0,0,0,0,3
1,9254,20,7,6,12.85714286,6,8,5,11.8,3
1,9500,19,8,7,14.32857143,8,8,7,14.32857143,3
1,9238,20,7,6,15,6,6,6,16.33333333,3
1,9085,19,9,5,13.6,5,5,5,12.4,3
1,9085,18,12,5,12.85714286,5,8,4,13.25,3
1,9853,18,7,2,14.5,6,6,1,10,1
1,9991,24,7,3,10.66666667,5,7,3,10.5,1
0,9254,21,7,6,13.42857143,6,8,6,11.33333333,1
1,9500,18,12,7,11.71666667,8,13,4,10.868,3
1,9147,20,11,4,12,5,5,5,12.8,3
0,9853,20,11,5,13.2,6,8,4,10.75,1
1,9254,18,7,5,12.2,6,10,4,12.25,1
1,9556,25,11,5,12.58,7,9,6,12.15714286,3
1,9238,19,9,5,11.33333333,6,6,6,10.83333333,2
1,33,35,9,0,0,7,8,0,0,1
1,9500,19,9,6,12.42857143,8,8,8,14,3
1,9670,18,6,6,13,6,6,6,13,1
1,9500,19,8,7,14.53571429,8,8,7,14.53571429,3
1,9500,19,8,5,11.2,7,8,5,11.2,2
1,9070,18,6,6,16,6,6,6,13.66666667,3
1,9130,24,13,5,13.14285714,6,15,3,12.66666667,1
1,8014,25,23,11,11.6875,10,20,8,11.14285714,3
1,9119,28,11,4,10.5,5,12,4,11,2
1,9085,19,9,6,13.83333333,6,12,5,13.66666667,3
1,9119,19,0,0,0,5,0,0,0,1
0,9130,30,13,0,0,5,5,0,0,1
1,9500,19,9,0,0,7,8,0,0,1
1,9147,21,10,1,10,5,5,0,0,1
1,171,19,0,0,0,0,0,0,0,1
0,9003,29,9,0,0,6,6,0,0,1
1,9670,18,7,4,12.6,6,6,4,13,1
1,9147,21,10,3,11.25,5,9,3,11,2
1,9070,20,13,7,12.375,7,8,4,11.25,1
1,9991,24,15,7,10.71428571,10,11,9,12.55555556,2
0,9773,18,6,0,0,6,0,0,0,1
1,9003,23,14,5,12,6,12,5,12.14285714,2
1,9147,19,6,5,12.6,5,8,3,12.66666667,3
1,9254,35,7,0,0,6,6,0,0,1
1,9500,20,8,7,12.84142857,8,8,7,12.84142857,3
1,9238,33,6,0,0,5,5,0,0,1
1,9773,18,7,6,14.16666667,6,6,6,12.83333333,3
1,9773,20,7,6,12.16666667,6,9,3,12,2
1,9773,19,12,4,10.8,6,14,3,11,1
1,9773,18,6,6,13,6,12,0,0,1
0,9991,28,0,0,0,5,0,0,0,1
1,9147,18,5,5,13,5,6,5,13.33333333,3
1,9773,25,8,6,11.57142857,6,9,6,11.57142857,1
0,9238,19,6,4,11.5,6,6,5,11,1
1,9070,18,8,5,11,6,6,4,10.75,3
1,9003,29,10,6,17.11111111,6,9,6,15.57142857,3
1,171,18,0,0,0,0,0,0,0,2
1,9254,20,9,6,12.57142857,6,6,6,12.16666667,3
1,9003,20,6,0,0,6,8,0,0,1
1,9070,18,7,6,14.5,6,6,6,15.16666667,3
1,9254,21,6,6,13.5,6,6,6,12.33333333,3
0,9254,18,9,5,11.2,6,14,2,10,1
1,9119,20,10,3,10.66666667,5,5,4,12.25,3
1,8014,23,15,9,11,11,12,7,11.57142857,2
1,9991,26,2,0,0,5,8,0,0,1
1,9670,19,5,1,10,5,5,0,0,1
0,9556,24,14,5,12.36,8,15,5,12,1
1,9670,20,8,6,15.25,6,7,6,14.71428571,3
0,9991,26,5,0,0,5,6,0,0,1
1,9147,31,8,1,13,5,9,4,12.25,1
1,9500,27,8,8,13.81375,8,8,8,13.81375,3
1,9085,24,8,6,13.28571429,6,13,6,12.875,3
1,9085,23,11,4,11.5,6,12,4,12.2,2
1,9500,20,8,7,11.9625,8,9,8,13.04444444,3
1,9500,20,9,6,13.68333333,8,11,6,13.11666667,3
1,9500,24,8,7,14.98571429,8,8,7,14.98571429,3
1,9147,39,8,4,11.25,5,8,4,11.5,2
1,9773,18,8,4,12.5,6,6,5,12.6,3
1,9085,20,0,0,0,6,0,0,0,1
1,9500,18,10,7,13.78,8,10,8,13.661,3
1,9500,19,10,7,13.805,8,8,8,14.2725,3
1,9085,18,7,5,13.8,5,5,5,12.6,3
1,9670,22,7,3,12.66666667,5,6,4,12,2
1,9500,18,7,7,14.42428571,8,8,8,13.9375,3
1,9238,18,7,6,13.16666667,6,6,6,12.5,3
1,9991,30,10,3,10.66666667,5,8,5,10.4,2
1,9238,34,20,14,12.07142857,13,13,11,12.27272727,3
1,8014,38,10,3,10.25,6,7,1,12,1
1,9500,19,8,8,14.11,8,8,8,14.11,3
1,9853,19,9,5,12.4,6,10,3,10.66666667,1
0,9773,21,7,6,12,6,6,6,12,1
1,9773,18,6,6,14.83333333,6,6,6,13.5,3
1,9085,20,7,6,15.42857143,6,7,6,13.5,3
1,9147,18,7,5,11.6,5,11,5,11.4,3
1,9070,18,6,6,14.16666667,6,6,6,14,3
1,9556,36,9,1,9.8,7,7,0,0,1
1,9147,18,12,4,10.71428571,5,9,4,11,3
1,9130,21,7,0,0,5,5,0,0,1
1,9130,21,13,3,12.33333333,6,12,1,13,1
1,9085,18,13,6,13,6,15,6,12.25,3
1,9670,18,7,4,11.4,5,5,4,11.25,3
1,9500,19,7,6,12.76666667,7,7,6,12.76666667,3
1,9003,29,11,5,12.6,6,6,6,12.66666667,3
1,9147,20,8,7,13,5,5,5,13.4,3
1,9500,18,7,6,14.31666667,7,7,6,14.31666667,3
1,9085,19,7,4,12.75,5,5,5,12,3
1,9147,19,5,5,13.4,5,5,5,12.6,3
0,8014,37,6,0,0,5,5,0,0,1
1,9085,18,6,4,15.75,5,5,5,13.8,3
1,9853,21,9,5,12.4,6,11,1,11,1
1,9238,19,8,6,11.5,6,7,6,12.33333333,3
1,9670,19,5,5,13.4,5,5,5,14,3
1,9991,35,9,3,11.66666667,5,7,5,11.8,2
1,9500,30,0,0,0,8,0,0,0,1
1,9773,27,11,7,13.28571429,7,13,5,11.6,1
1,9254,45,10,4,11.5,6,16,2,10.5,1
1,8014,50,11,8,13.25,7,8,7,11.71428571,3
1,9147,41,24,11,12.25,10,12,10,13.4,3
1,9500,26,8,6,12,7,8,6,12,2
1,9003,44,10,1,12,6,6,0,0,1
1,9147,23,15,13,10.92307692,10,10,7,11.14285714,3
1,33,34,12,10,12,10,11,5,11,1
1,9147,21,10,5,13.71428571,5,7,5,14.4,3
1,9147,22,8,1,10,5,8,2,13,1
1,8014,32,18,2,10.33333333,6,7,6,11.5,3
1,9556,20,8,7,12.72857143,8,8,8,14.625,3
0,8014,59,22,12,13.33333333,8,8,8,12.875,1
1,9147,30,20,9,12.22222222,9,16,9,11.6,2
1,9254,18,7,6,11.33333333,6,9,6,10.83333333,3
1,9991,25,8,4,11,5,7,4,12,2
1,9991,36,5,5,13.8,5,6,5,13.8,3
1,9556,36,16,1,12,7,13,0,0,1
0,9670,19,9,4,11.25,6,11,3,10.16666667,1
1,9991,25,6,4,10.5,5,6,5,12,3
1,9003,35,20,18,11.55555556,13,13,13,11.61538462,3
1,9238,20,13,1,14,6,7,0,0,1
0,9003,35,17,1,13,6,8,0,0,1
1,9238,27,13,2,11,6,14,1,11,1
1,9500,18,8,7,13.68142857,8,8,7,13.68142857,2
1,9500,23,11,6,12.1,7,7,6,12.61666667,2
1,8014,19,8,4,10.5,6,8,4,11.25,3
1,9500,18,10,5,11.94,7,8,6,12.8,2
0,9500,26,11,4,12.86,7,10,5,11.56666667,1
1,9238,19,10,6,14.25,6,7,6,14,3
0,9500,19,0,0,0,8,0,0,0,1
1,171,18,0,0,0,0,0,0,0,1
1,9500,19,7,7,13.89428571,8,8,8,14.3625,3
1,9500,19,8,7,13.46875,8,8,8,13.31375,3
1,9085,19,5,5,13.6,5,5,5,14.6,3
1,8014,21,6,6,14.66666667,6,6,6,13.83333333,3
1,9773,18,6,6,13.66666667,6,7,6,13,3
1,9254,33,22,10,13.3,11,11,11,13.72727273,3
1,8014,32,13,11,13.45454545,11,13,7,12.42857143,3
1,9500,17,8,8,13.41625,8,8,8,13.41625,3
1,9500,31,0,0,0,8,0,0,0,1
1,8014,32,6,6,11.33333333,6,8,5,13,3
1,9085,18,8,6,16,6,10,6,14.625,1
1,9070,31,8,5,11,6,12,6,10.16666667,2
1,9254,20,8,6,12.85714286,6,9,5,12.4,2
0,9991,40,5,0,0,5,6,0,0,1
1,9991,32,5,5,14.8,5,5,5,14.2,3
0,9119,40,7,1,13,5,5,2,14,1
1,171,18,0,0,0,0,0,0,0,3
0,9991,28,14,4,10,6,6,1,10,1
1,9070,19,11,5,11.2,6,7,6,12,3
1,9773,19,8,6,11.83333333,6,11,3,13,3
1,9147,21,0,0,0,5,0,0,0,1
1,9147,22,8,2,10.5,5,10,0,0,1
0,9119,18,8,5,12.5,5,7,5,13.57142857,1
1,171,27,0,0,0,0,0,0,0,1
1,171,19,10,5,11,7,8,2,10,2
1,9991,30,14,9,12.33333333,10,12,8,12,3
1,9130,28,9,0,0,6,8,1,10,1
1,9119,34,14,1,17,5,10,2,11,2
1,9147,21,5,5,11,5,11,3,11.42857143,2
1,9238,20,11,5,11.14285714,6,9,6,11.57142857,3
0,9254,31,19,5,12.16666667,7,12,5,12,1
0,9119,21,9,2,11,5,8,2,11.5,1
0,9670,27,8,1,11,5,6,3,10.66666667,1
1,9773,19,10,4,13.25,6,13,5,11.8,3
1,9773,21,7,0,0,6,11,1,10,2
0,9003,21,17,2,12.5,6,10,0,0,1
0,9670,35,10,7,12.14285714,9,9,4,12.25,1
1,9085,28,8,3,12,5,10,3,11.33333333,1
1,9670,24,6,4,11.25,6,9,4,10.42857143,2
0,9773,19,8,0,0,6,0,0,0,1
0,9670,20,7,5,12.4,6,8,4,13,2
1,9070,20,6,6,12.83333333,6,8,6,12.66666667,3
1,9119,19,7,1,13,5,7,2,10,2
0,9085,37,7,5,12,7,7,3,11.66666667,1
1,9254,19,13,2,12,6,12,1,13,1
1,9500,36,18,0,0,7,7,0,0,1
1,9147,29,0,0,0,5,0,0,0,1
1,9003,30,10,6,11.375,6,10,5,11.6,3
1,9670,32,15,2,12,6,7,0,0,1
1,8014,26,6,6,11.83333333,6,6,6,11.66666667,2
1,9003,37,17,1,12,6,23,2,10.5,1
1,9119,27,7,3,12,6,7,2,11,1
1,9773,18,7,6,12.71428571,6,8,5,11.83333333,3
1,9500,18,8,8,15.3,8,8,8,15.3,3
0,9003,32,12,2,11.5,7,9,0,0,1
1,9119,20,12,1,13,5,8,3,12.6,2
1,9003,22,12,0,0,6,10,0,0,1
1,9500,32,0,0,0,8,0,0,0,1
1,9147,21,8,4,11,5,8,5,12,2
0,9670,19,7,3,12.66666667,6,10,5,13.125,1
1,9773,18,6,6,13.5,6,6,6,14,3
1,9147,18,7,5,12,5,10,5,11.4,3
0,9147,38,6,0,0,5,5,0,0,1
1,9853,21,8,5,11.8,6,8,4,10.5,1
0,9238,21,12,2,11.5,6,13,1,13,1
1,9991,26,11,2,11.5,5,10,3,12,2
1,9500,19,7,6,14.61666667,7,7,6,14.61666667,3
1,9500,19,8,7,14.06,8,8,7,14.06,2
1,9254,18,9,4,11,6,12,3,11.33333333,1
1,9147,25,0,0,0,5,0,0,0,1
1,9500,19,22,7,12.19230769,14,22,7,12.19230769,3
1,9254,18,6,6,12.83333333,6,7,6,12.33333333,3
1,9147,19,8,5,12.875,5,6,5,11.83333333,3
1,9238,22,6,6,12.16666667,6,6,6,12.5,3
1,9003,21,11,6,13.42857143,6,12,6,12.85714286,3
1,9085,21,6,6,14.5,6,8,6,14.66666667,3
1,9853,20,7,7,12.14285714,7,7,7,12.85714286,3
1,9147,19,6,4,11.25,5,10,3,11.71428571,2
1,9500,18,7,6,13.9,7,7,6,13.9,3
1,9500,26,12,3,13.76666667,7,11,3,12.06666667,1
1,9147,31,17,13,11.61538462,14,14,11,12.54545455,1
1,9238,18,6,6,15.16666667,6,7,6,14.14285714,3
1,9147,35,5,0,0,5,5,0,0,1
1,9085,19,10,2,14.5,5,9,3,11.33333333,2
1,9238,19,9,5,10.8,6,8,6,10.71428571,3
1,9500,18,7,7,13.99571429,8,9,8,14.95555556,3
1,9085,20,8,6,13.28571429,6,16,6,11.8,3
1,171,19,12,12,12.75,11,16,11,13.25,3
1,9238,21,15,2,10.5,6,8,5,12.4,2
1,9853,18,7,7,12.71428571,7,7,7,12.28571429,3
1,9500,23,8,8,12.88625,8,8,8,12.88625,3
1,9070,21,7,5,13,6,6,6,12.66666667,3
1,9147,19,7,5,12.2,5,6,5,11.2,3
1,9147,19,8,4,12.8,5,10,3,14.5,2
1,9085,20,15,11,13.78571429,9,9,9,13.88888889,3
1,9147,18,5,0,0,5,9,4,13.25,2
1,9500,18,8,8,14.50125,8,8,8,14.50125,3
1,9500,19,7,6,14.35,7,7,6,14.35,3
1,9070,21,6,6,11.5,6,6,6,12.33333333,3
1,9238,18,8,6,11.71428571,6,6,6,14.66666667,3
1,9670,20,9,6,13.57142857,6,10,5,13.6,2
1,9773,18,6,5,13,6,6,6,13.66666667,3
1,9500,18,8,7,13.56875,8,8,8,14.02625,3
1,9991,32,5,5,10.2,5,9,4,11.25,2
1,171,18,0,0,0,0,0,0,0,3
1,9853,19,8,5,12.2,6,8,5,11.8,2
1,9500,18,8,8,14.15375,8,8,8,14.15375,3
0,9500,18,8,0,0,8,8,0,0,1
1,9773,20,7,6,13.83333333,6,6,6,12.83333333,3
1,9670,19,7,6,13.42857143,6,6,4,14,2
1,9500,19,8,7,12.45428571,8,8,7,12.45428571,3
1,9147,18,9,1,11,5,10,0,0,2
1,9500,18,0,0,0,8,0,0,0,1
1,9500,18,8,6,13.27166667,8,11,7,12.94375,3
1,9500,20,8,6,13.54833333,8,11,6,14.775,2
1,9773,19,6,6,12.16666667,6,6,6,12.5,2
1,9254,21,16,2,11,6,12,0,0,1
1,9853,19,7,7,13.28571429,7,7,7,14.42857143,3
1,9238,20,6,6,13.33333333,6,7,6,14,3
1,9500,21,8,8,13.2575,8,8,8,13.2575,3
1,9085,23,7,0,0,6,7,0,0,1
0,9238,18,10,6,12.66666667,6,6,2,11.5,1
1,9991,30,5,5,14.6,5,5,5,15.4,1
1,9085,20,13,0,0,5,5,0,0,1
0,9147,29,7,3,12.33333333,5,8,0,0,1
1,9147,24,5,5,10.8,5,11,2,11,2
1,9238,20,7,6,11.66666667,6,10,6,11.33333333,3
1,8014,27,6,4,12.5,6,6,6,14.33333333,1
1,9147,23,0,0,0,5,0,0,0,1
1,9070,23,6,6,15.33333333,6,6,6,14.16666667,3
1,9500,18,8,7,14.2,8,8,7,14.2,3
1,9773,19,6,6,14.83333333,6,6,6,14.66666667,3
1,9500,19,7,7,13.64285714,8,8,8,14.3875,1
1,9773,18,6,6,13.83333333,6,6,6,14,1
1,9070,19,6,6,11.83333333,6,7,6,13,3
1,9773,18,7,6,13.42857143,6,10,6,13.5,3
1,9991,29,16,8,10.5,12,19,9,10.33333333,2
1,9556,24,10,6,11.41666667,8,9,8,11.9625,3
1,9556,19,16,2,12.75,7,12,2,11,1
1,9556,19,10,6,11.15,7,7,7,12.81428571,2
1,9670,19,8,3,11.66666667,6,11,5,13.625,2
1,9254,20,7,6,11.5,6,8,5,12.4,3
1,9773,18,6,6,13.83333333,6,6,6,12.66666667,3
0,9070,18,8,6,11.71428571,6,11,4,11.33333333,1
1,9500,19,8,7,11.67857143,8,10,7,13.0375,3
1,9085,19,7,6,15.71428571,6,6,6,14.66666667,1
1,171,18,0,0,0,0,0,0,0,3
1,9773,19,6,6,13,6,7,6,13,3
1,9500,18,7,7,14.48571429,8,9,8,14.58888889,3
1,9991,24,9,5,12.28571429,5,8,5,12.125,2
1,9500,28,12,4,13.375,7,7,5,13.5,2
1,9500,20,8,7,11.57142857,8,8,7,11.57142857,3
1,9500,19,8,7,12.65714286,8,8,7,12.65714286,3
0,9147,22,9,2,10,5,11,1,10,1
1,9238,19,7,6,13.71428571,6,6,6,13.16666667,3
1,9238,36,21,13,13.07142857,11,16,11,13,3
1,9003,19,7,6,15.33333333,6,9,6,14,3
1,9238,18,9,5,11.57142857,6,8,6,12.14285714,3
0,9991,40,10,0,0,5,5,0,0,1
1,9500,19,7,6,12.9,7,7,6,12.9,3
1,9500,38,12,5,13.126,8,12,5,13.126,2
1,9085,32,20,4,11.5,9,13,3,11.66666667,1
1,9853,19,11,3,10.33333333,6,10,5,11.8,2
1,9070,19,6,6,13.5,6,7,6,13.42857143,3
1,9147,35,1,0,0,5,0,0,0,1
1,9147,20,5,4,12,4,4,2,11.5,2
1,9853,29,10,7,11.14285714,8,11,8,11.375,3
1,9991,29,11,5,11.4,5,10,4,10.25,2
1,9500,19,8,7,12.77142857,8,8,7,12.77142857,2
1,9500,18,8,7,13.79857143,8,8,7,13.79857143,3
0,8014,25,7,6,13.33333333,6,6,6,13.5,3
0,8014,50,11,0,0,5,6,0,0,1
1,9147,24,17,14,11.35714286,14,15,13,12.84615385,1
1,9119,18,11,0,0,5,8,0,0,1
1,9085,20,13,6,15.69230769,6,13,5,14.42857143,3
1,9003,20,19,18,15.05263158,13,13,13,14.53846154,3
1,9991,21,20,6,11.5,10,17,5,12.4,1
1,9238,28,15,7,11,6,17,1,10,2
1,9254,19,6,6,13,6,6,6,13.16666667,3
1,9500,18,8,8,12.93875,8,8,8,12.93875,3
1,171,22,0,0,0,0,0,0,0,3
1,9003,25,6,0,0,6,8,0,0,1
0,9500,37,10,5,13,7,9,5,12.88,1
0,9500,38,11,5,12.18,7,11,4,11.8125,1
1,9670,36,13,3,11.33333333,6,12,5,11.4,1
1,9500,18,8,7,13,8,8,7,13,3
0,9670,19,5,0,0,6,0,0,0,1
1,9130,24,13,2,12.5,5,8,3,12.33333333,1
1,9238,20,9,5,11,6,9,5,12.16666667,3
1,171,21,0,0,0,0,0,0,0,1
1,9991,32,5,0,0,5,5,0,0,1
1,9991,39,9,0,0,5,5,1,10,1
0,9119,33,6,0,0,5,5,0,0,1
1,9670,20,5,5,12.4,5,5,4,10.75,3
1,9003,19,8,6,15.5,6,10,6,14.1,3
0,9991,43,13,2,11.5,5,12,3,10.8,1
1,9991,49,7,4,13.33333333,5,9,4,11.6,1
1,9773,18,8,6,12.66666667,6,6,6,13.5,3
1,9003,27,6,0,0,6,6,0,0,2
1,9147,19,8,5,12.6,5,9,5,13.6,1
1,9070,45,6,6,13.5,6,6,0,0,1
0,9670,19,6,6,13,6,8,6,13,3
1,9003,21,15,6,11.71428571,6,8,4,11.75,3
1,9670,18,8,6,12.16666667,6,7,5,13,3
1,9147,18,10,0,0,5,13,0,0,1
0,9254,29,12,0,0,6,6,0,0,1
1,9670,19,6,5,11.5,5,5,5,11.6,3
1,9147,18,7,4,11.25,5,6,4,12.25,2
1,9070,22,7,7,12.28571429,9,10,8,12.375,3
1,9500,18,7,7,12.71857143,8,11,8,12.80555556,1
1,9130,20,12,5,12.4,6,11,2,15,2
1,171,20,0,0,0,0,0,0,0,1
1,9670,29,16,1,14,6,7,0,0,1
1,9670,29,10,3,11.66666667,5,8,4,11.25,1
1,9773,23,15,1,13,6,8,4,11.25,2
1,171,19,0,0,0,0,0,0,0,1
1,9119,18,10,0,0,5,11,1,12,1
1,9254,22,13,4,11.5,6,12,2,12.5,1
1,9991,34,10,7,11.71428571,10,10,6,11.5,1
1,9991,26,7,5,12.6,5,7,5,13.71428571,3
1,171,24,19,13,11.64285714,17,25,12,11.25,1
1,9670,17,8,6,14.875,6,8,6,13.42857143,3
1,9670,21,11,2,10,5,10,3,10.33333333,2
1,9991,34,5,5,14.2,5,5,5,14.6,2
1,9003,19,8,6,12.71428571,6,9,6,13.5,3
0,9003,49,16,5,11.6,7,7,5,11.2,1
1,9500,23,14,5,11.94,7,14,6,12.2,1
1,9119,18,10,4,11.6,5,9,3,14.2,1
1,9500,20,9,5,12.7,8,9,7,13.475,2
1,9670,19,6,6,13.33333333,6,9,5,13.8,3
1,9003,24,13,8,13.33333333,10,12,9,13.11111111,2
1,9147,18,5,5,13.4,5,5,5,15,3
0,9254,45,12,0,0,6,12,0,0,1
1,9991,30,5,2,11,5,5,0,0,1
1,9991,28,17,13,12,13,13,9,11.33333333,1
1,9991,40,0,0,0,5,0,0,0,1
0,9147,32,5,0,0,5,9,0,0,1
1,9254,19,12,4,12.5,6,12,4,10.25,1
1,9070,20,7,6,13.66666667,6,7,6,12.16666667,3
1,9119,18,10,1,10,5,7,0,0,1
0,9670,20,6,6,11.5,6,9,2,13,1
1,9991,39,7,4,12.25,5,7,4,12.75,2
0,9085,19,11,5,13.6,6,11,5,13.66666667,2
1,9991,38,11,2,10.5,5,9,3,11.33333333,2
1,9500,18,7,6,13.26666667,7,7,6,13.26666667,3
1,9500,18,8,7,12.5125,8,8,8,14.1875,3
1,9130,28,9,0,0,5,5,0,0,1
0,9670,31,14,0,0,6,6,0,0,1
1,9500,23,7,6,13.48333333,7,7,6,13.48333333,3
1,9500,21,9,6,12.565,8,12,5,12.16,2
0,9238,33,8,0,0,5,6,0,0,1
1,9147,22,9,3,13,5,9,3,11.66666667,1
1,9119,20,6,5,16.5,5,7,5,17.71428571,1
1,9670,19,7,6,13.16666667,6,9,5,13.2,2
1,9085,20,11,6,13.8,6,7,6,13.14285714,3
1,9254,25,7,6,11.16666667,6,11,4,11.8,2
0,9003,25,0,0,0,6,0,0,0,1
1,9070,19,7,6,12.66666667,6,8,6,12.14285714,2
1,9670,20,5,5,12.6,5,6,4,14.5,3
1,9500,33,7,5,13.06,7,9,0,0,2
1,9773,19,7,6,13.83333333,6,8,6,13.625,3
1,9130,31,5,0,0,5,5,0,0,1
0,9119,24,6,2,16,7,7,2,16,1
0,9119,23,5,0,0,5,5,0,0,1
0,9991,26,12,3,10.66666667,5,11,3,10.66666667,1
1,9070,38,18,18,14.5,18,18,18,14.5,3
1,9119,20,6,5,14,5,7,5,13.8,3
1,9119,20,10,3,13.33333333,5,11,5,13.57142857,3
1,9085,25,0,0,0,6,0,0,0,1
1,9070,19,9,5,12,6,10,4,11.2,3
1,9119,18,6,5,16.2,5,8,5,16,3
1,9991,28,13,7,10.28571429,11,13,5,10.6,1
1,9119,18,5,0,0,5,5,0,0,2
1,9254,20,7,6,13.57142857,6,8,6,13.16666667,3
1,9130,18,7,6,14.28571429,6,9,6,14.85714286,3
1,9147,19,7,5,10.2,5,6,4,10.5,3
1,9500,24,16,2,10.25,8,16,2,10.25,1
1,9085,21,0,0,0,6,0,0,0,1
1,9670,20,7,6,14.83333333,6,6,6,14.83333333,3
1,9003,21,12,5,13.625,6,6,5,12.6,3
1,9556,24,7,7,12.27142857,8,10,7,13.65714286,3
1,9991,27,0,0,0,5,0,0,0,1
0,9147,19,8,4,12.5,5,9,5,10.5,2
1,8014,39,10,9,13.22222222,7,8,7,13.14285714,3
1,33,25,13,2,15,7,12,2,11.5,1
0,171,18,0,0,0,0,0,0,0,1
1,9070,19,12,12,13.16666667,12,12,12,13,3
1,9773,21,8,5,13.83333333,6,6,4,14,3
1,9991,27,0,0,0,5,0,0,0,1
1,9147,19,6,0,0,5,6,0,0,2
